Number of Cities: 50
Number of Cities: 50Starting point: 2
Ending point: 49

EdgeMatrix: 
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
Computation took 0.968297 milliseconds

Actual Shortest Sneaky-Paths:
1 -> 	1: [ 1 ]; 	2: [ 1 5 2 ]; 	3: [ 1 5 2 3 ]; 	4: [ 1 4 ]; 	5: [ 1 5 ]; 	6: [ 1 6 ]; 	7: [ 1 7 ]; 	8: [ 1 4 8 ]; 	9: [ 1 4 9 ]; 	10: [ 1 4 10 ]; 	11: [ 1 5 11 ]; 	12: [ 1 6 12 ]; 	13: [ 1 7 13 ]; 	14: [ 1 4 8 14 ]; 	15: [ 1 4 9 15 ]; 	16: [ 1 6 12 16 ]; 	17: [ 1 5 11 17 ]; 	18: [ 1 6 12 18 ]; 	19: [ 1 7 13 19 ]; 	20: [ 1 4 8 14 20 ]; 	21: [ 1 4 9 15 21 ]; 	22: [ 1 6 12 16 22 ]; 	23: [ 1 5 11 17 23 ]; 	24: [ 1 6 12 18 24 ]; 	25: [ 1 7 13 19 25 ]; 	26: [ 1 4 8 14 20 26 ]; 	27: [ 1 4 9 15 21 27 ]; 	28: [ 1 6 12 16 22 28 ]; 	29: [ 1 5 11 17 23 29 ]; 	30: [ 1 6 12 18 24 30 ]; 	31: [ 1 7 13 19 25 31 ]; 	32: [ 1 4 8 14 20 26 32 ]; 	33: [ 1 4 9 15 21 27 33 ]; 	34: [ 1 6 12 16 22 28 34 ]; 	35: [ 1 5 11 17 23 29 35 ]; 	36: [ 1 6 12 18 24 30 36 ]; 	37: [ 1 7 13 19 25 31 37 ]; 	38: [ 1 4 8 14 20 26 32 38 ]; 	39: [ 1 6 12 16 22 28 34 39 ]; 	40: [ 1 6 12 16 22 28 34 40 ]; 	41: [ 1 5 11 17 23 29 35 41 ]; 	42: [ 1 6 12 18 24 30 36 42 ]; 	43: [ 1 7 13 19 25 31 37 43 ]; 	44: [ 1 4 8 14 20 26 32 38 44 ]; 	45: [ 1 6 12 16 22 28 34 39 45 ]; 	46: [ 1 6 12 16 22 28 34 40 46 ]; 	47: [ 1 5 11 17 23 29 35 41 47 ]; 	48: [ 1 6 12 18 24 30 36 42 48 ]; 	49: [ 1 7 13 19 25 31 37 43 49 ]; 	50: [ 1 6 12 16 22 28 34 39 45 50 ]; 
2 -> 	1: [ 2 3 5 1 ]; 	2: [ 2 ]; 	3: [ 2 3 ]; 	4: [ 2 3 5 1 4 ]; 	5: [ 2 3 5 ]; 	6: [ 2 6 ]; 	7: [ 2 7 ]; 	8: [ 2 8 ]; 	9: [ 2 3 9 ]; 	10: [ 2 3 5 10 ]; 	11: [ 2 3 5 11 ]; 	12: [ 2 6 12 ]; 	13: [ 2 7 13 ]; 	14: [ 2 8 14 ]; 	15: [ 2 3 9 15 ]; 	16: [ 2 6 12 16 ]; 	17: [ 2 3 5 11 17 ]; 	18: [ 2 6 12 18 ]; 	19: [ 2 7 13 19 ]; 	20: [ 2 8 14 20 ]; 	21: [ 2 3 9 15 21 ]; 	22: [ 2 6 12 16 22 ]; 	23: [ 2 3 5 11 17 23 ]; 	24: [ 2 6 12 18 24 ]; 	25: [ 2 7 13 19 25 ]; 	26: [ 2 8 14 20 26 ]; 	27: [ 2 3 9 15 21 27 ]; 	28: [ 2 6 12 16 22 28 ]; 	29: [ 2 3 5 11 17 23 29 ]; 	30: [ 2 6 12 18 24 30 ]; 	31: [ 2 7 13 19 25 31 ]; 	32: [ 2 8 14 20 26 32 ]; 	33: [ 2 3 9 15 21 27 33 ]; 	34: [ 2 6 12 16 22 28 34 ]; 	35: [ 2 3 5 11 17 23 29 35 ]; 	36: [ 2 6 12 18 24 30 36 ]; 	37: [ 2 7 13 19 25 31 37 ]; 	38: [ 2 8 14 20 26 32 38 ]; 	39: [ 2 6 12 16 22 28 34 39 ]; 	40: [ 2 6 12 16 22 28 34 40 ]; 	41: [ 2 3 5 11 17 23 29 35 41 ]; 	42: [ 2 6 12 18 24 30 36 42 ]; 	43: [ 2 7 13 19 25 31 37 43 ]; 	44: [ 2 8 14 20 26 32 38 44 ]; 	45: [ 2 6 12 16 22 28 34 39 45 ]; 	46: [ 2 6 12 16 22 28 34 40 46 ]; 	47: [ 2 3 5 11 17 23 29 35 41 47 ]; 	48: [ 2 6 12 18 24 30 36 42 48 ]; 	49: [ 2 7 13 19 25 31 37 43 49 ]; 	50: [ 2 6 12 16 22 28 34 39 45 50 ]; 
3 -> 	1: [ 3 5 1 ]; 	2: [ 3 5 2 ]; 	3: [ 3 ]; 	4: [ 3 5 1 4 ]; 	5: [ 3 5 ]; 	6: [ 3 5 1 6 ]; 	7: [ 3 5 1 7 ]; 	8: [ 3 8 ]; 	9: [ 3 9 ]; 	10: [ 3 5 10 ]; 	11: [ 3 5 11 ]; 	12: [ 3 5 1 6 12 ]; 	13: [ 3 5 1 7 13 ]; 	14: [ 3 8 14 ]; 	15: [ 3 9 15 ]; 	16: [ 3 5 1 6 12 16 ]; 	17: [ 3 5 11 17 ]; 	18: [ 3 5 1 6 12 18 ]; 	19: [ 3 5 1 7 13 19 ]; 	20: [ 3 8 14 20 ]; 	21: [ 3 9 15 21 ]; 	22: [ 3 5 1 6 12 16 22 ]; 	23: [ 3 5 11 17 23 ]; 	24: [ 3 5 1 6 12 18 24 ]; 	25: [ 3 5 1 7 13 19 25 ]; 	26: [ 3 8 14 20 26 ]; 	27: [ 3 9 15 21 27 ]; 	28: [ 3 5 1 6 12 16 22 28 ]; 	29: [ 3 5 11 17 23 29 ]; 	30: [ 3 5 1 6 12 18 24 30 ]; 	31: [ 3 5 1 7 13 19 25 31 ]; 	32: [ 3 8 14 20 26 32 ]; 	33: [ 3 9 15 21 27 33 ]; 	34: [ 3 5 1 6 12 16 22 28 34 ]; 	35: [ 3 5 11 17 23 29 35 ]; 	36: [ 3 5 1 6 12 18 24 30 36 ]; 	37: [ 3 5 1 7 13 19 25 31 37 ]; 	38: [ 3 8 14 20 26 32 38 ]; 	39: [ 3 5 1 6 12 16 22 28 34 39 ]; 	40: [ 3 5 1 6 12 16 22 28 34 40 ]; 	41: [ 3 5 11 17 23 29 35 41 ]; 	42: [ 3 5 1 6 12 18 24 30 36 42 ]; 	43: [ 3 5 1 7 13 19 25 31 37 43 ]; 	44: [ 3 8 14 20 26 32 38 44 ]; 	45: [ 3 5 1 6 12 16 22 28 34 39 45 ]; 	46: [ 3 5 1 6 12 16 22 28 34 40 46 ]; 	47: [ 3 5 11 17 23 29 35 41 47 ]; 	48: [ 3 5 1 6 12 18 24 30 36 42 48 ]; 	49: [ 3 5 1 7 13 19 25 31 37 43 49 ]; 	50: [ 3 5 1 6 12 16 22 28 34 39 45 50 ]; 
4 -> 	1: [ 4 1 ]; 	2: [ 4 1 5 2 ]; 	3: [ 4 1 5 2 3 ]; 	4: [ 4 ]; 	5: [ 4 1 5 ]; 	6: [ 4 1 6 ]; 	7: [ 4 7 ]; 	8: [ 4 8 ]; 	9: [ 4 9 ]; 	10: [ 4 10 ]; 	11: [ 4 1 5 11 ]; 	12: [ 4 1 6 12 ]; 	13: [ 4 7 13 ]; 	14: [ 4 8 14 ]; 	15: [ 4 9 15 ]; 	16: [ 4 1 6 12 16 ]; 	17: [ 4 1 5 11 17 ]; 	18: [ 4 1 6 12 18 ]; 	19: [ 4 7 13 19 ]; 	20: [ 4 8 14 20 ]; 	21: [ 4 9 15 21 ]; 	22: [ 4 1 6 12 16 22 ]; 	23: [ 4 1 5 11 17 23 ]; 	24: [ 4 1 6 12 18 24 ]; 	25: [ 4 7 13 19 25 ]; 	26: [ 4 8 14 20 26 ]; 	27: [ 4 9 15 21 27 ]; 	28: [ 4 1 6 12 16 22 28 ]; 	29: [ 4 1 5 11 17 23 29 ]; 	30: [ 4 1 6 12 18 24 30 ]; 	31: [ 4 7 13 19 25 31 ]; 	32: [ 4 8 14 20 26 32 ]; 	33: [ 4 9 15 21 27 33 ]; 	34: [ 4 1 6 12 16 22 28 34 ]; 	35: [ 4 1 5 11 17 23 29 35 ]; 	36: [ 4 1 6 12 18 24 30 36 ]; 	37: [ 4 7 13 19 25 31 37 ]; 	38: [ 4 8 14 20 26 32 38 ]; 	39: [ 4 1 6 12 16 22 28 34 39 ]; 	40: [ 4 1 6 12 16 22 28 34 40 ]; 	41: [ 4 1 5 11 17 23 29 35 41 ]; 	42: [ 4 1 6 12 18 24 30 36 42 ]; 	43: [ 4 7 13 19 25 31 37 43 ]; 	44: [ 4 8 14 20 26 32 38 44 ]; 	45: [ 4 1 6 12 16 22 28 34 39 45 ]; 	46: [ 4 1 6 12 16 22 28 34 40 46 ]; 	47: [ 4 1 5 11 17 23 29 35 41 47 ]; 	48: [ 4 1 6 12 18 24 30 36 42 48 ]; 	49: [ 4 7 13 19 25 31 37 43 49 ]; 	50: [ 4 1 6 12 16 22 28 34 39 45 50 ]; 
5 -> 	1: [ 5 1 ]; 	2: [ 5 2 ]; 	3: [ 5 2 3 ]; 	4: [ 5 1 4 ]; 	5: [ 5 ]; 	6: [ 5 1 6 ]; 	7: [ 5 1 7 ]; 	8: [ 5 8 ]; 	9: [ 5 9 ]; 	10: [ 5 10 ]; 	11: [ 5 11 ]; 	12: [ 5 1 6 12 ]; 	13: [ 5 1 7 13 ]; 	14: [ 5 8 14 ]; 	15: [ 5 9 15 ]; 	16: [ 5 1 6 12 16 ]; 	17: [ 5 11 17 ]; 	18: [ 5 1 6 12 18 ]; 	19: [ 5 1 7 13 19 ]; 	20: [ 5 8 14 20 ]; 	21: [ 5 9 15 21 ]; 	22: [ 5 1 6 12 16 22 ]; 	23: [ 5 11 17 23 ]; 	24: [ 5 1 6 12 18 24 ]; 	25: [ 5 1 7 13 19 25 ]; 	26: [ 5 8 14 20 26 ]; 	27: [ 5 9 15 21 27 ]; 	28: [ 5 1 6 12 16 22 28 ]; 	29: [ 5 11 17 23 29 ]; 	30: [ 5 1 6 12 18 24 30 ]; 	31: [ 5 1 7 13 19 25 31 ]; 	32: [ 5 8 14 20 26 32 ]; 	33: [ 5 9 15 21 27 33 ]; 	34: [ 5 1 6 12 16 22 28 34 ]; 	35: [ 5 11 17 23 29 35 ]; 	36: [ 5 1 6 12 18 24 30 36 ]; 	37: [ 5 1 7 13 19 25 31 37 ]; 	38: [ 5 8 14 20 26 32 38 ]; 	39: [ 5 1 6 12 16 22 28 34 39 ]; 	40: [ 5 1 6 12 16 22 28 34 40 ]; 	41: [ 5 11 17 23 29 35 41 ]; 	42: [ 5 1 6 12 18 24 30 36 42 ]; 	43: [ 5 1 7 13 19 25 31 37 43 ]; 	44: [ 5 8 14 20 26 32 38 44 ]; 	45: [ 5 1 6 12 16 22 28 34 39 45 ]; 	46: [ 5 1 6 12 16 22 28 34 40 46 ]; 	47: [ 5 11 17 23 29 35 41 47 ]; 	48: [ 5 1 6 12 18 24 30 36 42 48 ]; 	49: [ 5 1 7 13 19 25 31 37 43 49 ]; 	50: [ 5 1 6 12 16 22 28 34 39 45 50 ]; 
6 -> 	1: [ 6 1 ]; 	2: [ 6 2 ]; 	3: [ 6 2 3 ]; 	4: [ 6 1 4 ]; 	5: [ 6 5 ]; 	6: [ 6 ]; 	7: [ 6 1 7 ]; 	8: [ 6 2 8 ]; 	9: [ 6 9 ]; 	10: [ 6 10 ]; 	11: [ 6 11 ]; 	12: [ 6 12 ]; 	13: [ 6 1 7 13 ]; 	14: [ 6 2 8 14 ]; 	15: [ 6 9 15 ]; 	16: [ 6 12 16 ]; 	17: [ 6 11 17 ]; 	18: [ 6 12 18 ]; 	19: [ 6 1 7 13 19 ]; 	20: [ 6 2 8 14 20 ]; 	21: [ 6 9 15 21 ]; 	22: [ 6 12 16 22 ]; 	23: [ 6 11 17 23 ]; 	24: [ 6 12 18 24 ]; 	25: [ 6 1 7 13 19 25 ]; 	26: [ 6 2 8 14 20 26 ]; 	27: [ 6 9 15 21 27 ]; 	28: [ 6 12 16 22 28 ]; 	29: [ 6 11 17 23 29 ]; 	30: [ 6 12 18 24 30 ]; 	31: [ 6 1 7 13 19 25 31 ]; 	32: [ 6 2 8 14 20 26 32 ]; 	33: [ 6 9 15 21 27 33 ]; 	34: [ 6 12 16 22 28 34 ]; 	35: [ 6 11 17 23 29 35 ]; 	36: [ 6 12 18 24 30 36 ]; 	37: [ 6 1 7 13 19 25 31 37 ]; 	38: [ 6 2 8 14 20 26 32 38 ]; 	39: [ 6 12 16 22 28 34 39 ]; 	40: [ 6 12 16 22 28 34 40 ]; 	41: [ 6 11 17 23 29 35 41 ]; 	42: [ 6 12 18 24 30 36 42 ]; 	43: [ 6 1 7 13 19 25 31 37 43 ]; 	44: [ 6 2 8 14 20 26 32 38 44 ]; 	45: [ 6 12 16 22 28 34 39 45 ]; 	46: [ 6 12 16 22 28 34 40 46 ]; 	47: [ 6 11 17 23 29 35 41 47 ]; 	48: [ 6 12 18 24 30 36 42 48 ]; 	49: [ 6 1 7 13 19 25 31 37 43 49 ]; 	50: [ 6 12 16 22 28 34 39 45 50 ]; 
7 -> 	1: [ 7 1 ]; 	2: [ 7 2 ]; 	3: [ 7 2 3 ]; 	4: [ 7 4 ]; 	5: [ 7 1 5 ]; 	6: [ 7 1 6 ]; 	7: [ 7 ]; 	8: [ 7 2 8 ]; 	9: [ 7 2 3 9 ]; 	10: [ 7 10 ]; 	11: [ 7 11 ]; 	12: [ 7 12 ]; 	13: [ 7 13 ]; 	14: [ 7 2 8 14 ]; 	15: [ 7 2 3 9 15 ]; 	16: [ 7 12 16 ]; 	17: [ 7 11 17 ]; 	18: [ 7 12 18 ]; 	19: [ 7 13 19 ]; 	20: [ 7 2 8 14 20 ]; 	21: [ 7 2 3 9 15 21 ]; 	22: [ 7 12 16 22 ]; 	23: [ 7 11 17 23 ]; 	24: [ 7 12 18 24 ]; 	25: [ 7 13 19 25 ]; 	26: [ 7 2 8 14 20 26 ]; 	27: [ 7 2 3 9 15 21 27 ]; 	28: [ 7 12 16 22 28 ]; 	29: [ 7 11 17 23 29 ]; 	30: [ 7 12 18 24 30 ]; 	31: [ 7 13 19 25 31 ]; 	32: [ 7 2 8 14 20 26 32 ]; 	33: [ 7 2 3 9 15 21 27 33 ]; 	34: [ 7 12 16 22 28 34 ]; 	35: [ 7 11 17 23 29 35 ]; 	36: [ 7 12 18 24 30 36 ]; 	37: [ 7 13 19 25 31 37 ]; 	38: [ 7 2 8 14 20 26 32 38 ]; 	39: [ 7 12 16 22 28 34 39 ]; 	40: [ 7 12 16 22 28 34 40 ]; 	41: [ 7 11 17 23 29 35 41 ]; 	42: [ 7 12 18 24 30 36 42 ]; 	43: [ 7 13 19 25 31 37 43 ]; 	44: [ 7 2 8 14 20 26 32 38 44 ]; 	45: [ 7 12 16 22 28 34 39 45 ]; 	46: [ 7 12 16 22 28 34 40 46 ]; 	47: [ 7 11 17 23 29 35 41 47 ]; 	48: [ 7 12 18 24 30 36 42 48 ]; 	49: [ 7 13 19 25 31 37 43 49 ]; 	50: [ 7 12 16 22 28 34 39 45 50 ]; 
8 -> 	1: [ 8 4 1 ]; 	2: [ 8 2 ]; 	3: [ 8 3 ]; 	4: [ 8 4 ]; 	5: [ 8 5 ]; 	6: [ 8 2 6 ]; 	7: [ 8 2 7 ]; 	8: [ 8 ]; 	9: [ 8 3 9 ]; 	10: [ 8 4 10 ]; 	11: [ 8 11 ]; 	12: [ 8 12 ]; 	13: [ 8 2 7 13 ]; 	14: [ 8 14 ]; 	15: [ 8 3 9 15 ]; 	16: [ 8 12 16 ]; 	17: [ 8 11 17 ]; 	18: [ 8 12 18 ]; 	19: [ 8 2 7 13 19 ]; 	20: [ 8 14 20 ]; 	21: [ 8 3 9 15 21 ]; 	22: [ 8 12 16 22 ]; 	23: [ 8 11 17 23 ]; 	24: [ 8 12 18 24 ]; 	25: [ 8 2 7 13 19 25 ]; 	26: [ 8 14 20 26 ]; 	27: [ 8 3 9 15 21 27 ]; 	28: [ 8 12 16 22 28 ]; 	29: [ 8 11 17 23 29 ]; 	30: [ 8 12 18 24 30 ]; 	31: [ 8 2 7 13 19 25 31 ]; 	32: [ 8 14 20 26 32 ]; 	33: [ 8 3 9 15 21 27 33 ]; 	34: [ 8 12 16 22 28 34 ]; 	35: [ 8 11 17 23 29 35 ]; 	36: [ 8 12 18 24 30 36 ]; 	37: [ 8 2 7 13 19 25 31 37 ]; 	38: [ 8 14 20 26 32 38 ]; 	39: [ 8 12 16 22 28 34 39 ]; 	40: [ 8 12 16 22 28 34 40 ]; 	41: [ 8 11 17 23 29 35 41 ]; 	42: [ 8 12 18 24 30 36 42 ]; 	43: [ 8 2 7 13 19 25 31 37 43 ]; 	44: [ 8 14 20 26 32 38 44 ]; 	45: [ 8 12 16 22 28 34 39 45 ]; 	46: [ 8 12 16 22 28 34 40 46 ]; 	47: [ 8 11 17 23 29 35 41 47 ]; 	48: [ 8 12 18 24 30 36 42 48 ]; 	49: [ 8 2 7 13 19 25 31 37 43 49 ]; 	50: [ 8 12 16 22 28 34 39 45 50 ]; 
